HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,25/04/2023 14:13:09,23,,,12810402,11.378482,3763891,1.229594,1.855400,-70.599998,1.514247,,2.948925,,3.028495,
Sample,25/04/2023 14:13:10,23,,,12811470,11.366519,3765507,1.230126,2.355900,-68.650002,1.925830,,2.955033,,3.851661,
Sample,25/04/2023 14:13:11,23,,,12811725,11.363663,3816248,1.246831,2.094900,-69.139999,1.711199,,3.145979,,3.422397,
Sample,25/04/2023 14:13:12,23,,,12812216,11.358163,3836077,1.253360,2.348900,-70.849998,1.920074,,3.220182,,3.840148,
Sample,25/04/2023 14:13:13,23,,,12812927,11.350199,3804123,1.242839,2.466000,-71.520004,2.016371,,3.100494,,4.032741,
Sample,25/04/2023 14:13:14,23,,,12813285,11.346189,3877947,1.267147,1.962600,-70.470001,1.602403,,3.376181,,3.204805,
Sample,25/04/2023 14:13:15,23,,,12814350,11.334260,3894222,1.272507,2.155500,-68.370003,1.761033,,3.436585,,3.522065,
Sample,25/04/2023 14:13:16,23,,,12815102,11.325836,3896213,1.273162,2.963200,-68.270004,2.425240,,3.443966,,4.850480,
Sample,25/04/2023 14:13:17,23,,,12815654,11.319653,3889139,1.270833,1.986100,-71.209999,1.621728,,3.417733,,3.243455,
Sample,25/04/2023 14:13:18,23,,,12816165,11.313929,3908737,1.277287,2.116400,-70.809998,1.728879,,3.490354,,3.457758,
Sample,25/04/2023 14:13:19,23,,,12816439,11.310860,3952326,1.291643,2.387300,-70.349998,1.951652,,3.651281,,3.903304,
Sample,25/04/2023 14:13:20,23,,,12816810,11.306704,3981329,1.301196,2.147600,-71.830002,1.754536,,3.757939,,3.509073,
Sample,25/04/2023 14:13:21,23,,,12817202,11.302312,4019610,1.313806,3.601000,-71.459999,2.949731,,3.898254,,5.899463,
Sample,25/04/2023 14:13:22,23,,,12817538,11.298548,4059762,1.327034,2.377200,-68.750000,1.943346,,4.044909,,3.886693,
Sample,25/04/2023 14:13:23,23,,,12817689,11.296857,4098119,1.339672,2.240900,-73.259995,1.831261,,4.184559,,3.662522,
Sample,25/04/2023 14:13:24,23,,,12818042,11.292902,4140941,1.353782,1.930100,-73.290001,1.575676,,4.339996,,3.151352,
Sample,25/04/2023 14:13:25,23,9422265,5.712475,12818584,11.286831,4134883,1.351786,2.585400,-72.900002,2.114558,,4.318034,,4.229116,
Sample,25/04/2023 14:13:26,23,,,12818863,11.283705,4163478,1.361209,1.571000,-71.949997,1.280373,,4.421618,,2.560745,
Sample,25/04/2023 14:13:27,23,,,12819128,11.280736,4162753,1.360970,2.385800,-70.330002,1.950418,,4.418994,,3.900837,
Sample,25/04/2023 14:13:28,23,,,12819049,11.281621,4196570,1.372115,2.542500,-71.919998,2.079280,,4.541254,,4.158560,
Sample,25/04/2023 14:13:29,23,,,12819406,11.277622,4191331,1.370388,2.364300,-73.629997,1.932738,,4.522330,,3.865477,
Sample,25/04/2023 14:13:30,23,,,12819686,11.274485,4214322,1.377966,1.707000,-72.080002,1.392211,,4.605334,,2.784423,
Sample,25/04/2023 14:13:31,23,,,12820289,11.267730,4243561,1.387603,3.928900,-71.139999,3.219377,,4.710737,,6.438755,
Sample,25/04/2023 14:13:32,23,,,12821046,11.259249,4270638,1.396529,2.084400,-70.940002,1.702564,,4.808198,,3.405128,
Sample,25/04/2023 14:13:33,23,,,12821531,11.253816,4276852,1.398577,3.618200,-71.860001,2.963875,,4.830545,,5.927751,
Sample,25/04/2023 14:13:34,23,,,12821965,11.248953,4273720,1.397545,1.494200,-74.879997,1.217217,,4.819282,,2.434433,
Sample,25/04/2023 14:13:35,23,,,12822864,11.238881,4263934,1.394319,4.220800,-73.240005,3.459420,,4.784080,,6.918839,
Sample,25/04/2023 14:13:36,23,,,12823682,11.229717,4320628,1.413009,3.241100,-71.909996,2.653770,,4.987783,,5.307539,
Sample,25/04/2023 14:13:37,23,,,12823654,11.230030,4371344,1.429730,2.386100,-73.220001,1.950665,,5.169555,,3.901331,
Sample,25/04/2023 14:13:38,23,,,12823596,11.230680,4353385,1.423809,2.122800,-73.209999,1.734142,,5.105234,,3.468284,
Sample,25/04/2023 14:13:39,23,,,12823378,11.233123,4372455,1.430097,2.404500,-72.190002,1.965796,,5.173532,,3.931593,
Sample,25/04/2023 14:13:40,23,,,12823390,11.232988,4363401,1.427111,2.806200,-73.309998,2.296132,,5.141113,,4.592264,
Sample,25/04/2023 14:13:41,23,,,12823666,11.229896,4359773,1.425915,3.671300,-69.389999,3.007542,,5.128118,,6.015084,
Sample,25/04/2023 14:13:42,23,,,12824190,11.224025,4360408,1.426124,2.809700,-72.120003,2.299010,,5.130393,,4.598021,
Sample,25/04/2023 14:13:43,23,,,12824539,11.220115,4357686,1.425227,2.834600,-74.180000,2.319487,,5.120643,,4.638973,
Sample,25/04/2023 14:13:44,23,,,12824550,11.219992,4403977,1.440491,2.061300,-72.940002,1.683568,,5.286310,,3.367136,
Sample,25/04/2023 14:13:45,23,9422161,5.711903,12824579,11.219667,4431324,1.449509,1.944800,-73.659996,1.587765,,5.384038,,3.175530,
Sample,25/04/2023 14:13:46,23,,,12824656,11.218804,4430513,1.449242,1.667700,-73.000000,1.359893,,5.381141,,2.719786,
Sample,25/04/2023 14:13:47,23,,,12824676,11.218580,4435625,1.450927,1.751400,-73.229996,1.428723,,5.399399,,2.857447,
Sample,25/04/2023 14:13:48,23,,,12824786,11.217347,4444474,1.453846,1.947600,-72.400002,1.590067,,5.430996,,3.180135,
Sample,25/04/2023 14:13:49,23,,,12825009,11.214849,4467726,1.461514,1.631500,-71.709999,1.330124,,5.513973,,2.660249,
Sample,25/04/2023 14:13:50,23,,,12825270,11.211925,4528895,1.481690,1.635200,-72.680000,1.333167,,5.731950,,2.666334,
Sample,25/04/2023 14:13:51,23,,,12825912,11.204731,4539522,1.485196,2.005700,-73.650002,1.637845,,5.769776,,3.275691,
Sample,25/04/2023 14:13:52,23,,,12826085,11.202793,4615036,1.510108,2.481500,-72.629997,2.029117,,6.038229,,4.058234,
Sample,25/04/2023 14:13:53,23,,,12826615,11.196855,4643250,1.519417,1.869700,-72.470001,1.526007,,6.138389,,3.052014,
Sample,25/04/2023 14:13:54,23,,,12826837,11.194367,4675679,1.530118,2.773500,-70.349998,2.269241,,6.253425,,4.538483,
Sample,25/04/2023 14:13:55,23,,,12826750,11.195342,4690931,1.535151,1.929700,-73.479996,1.575348,,6.307498,,3.150695,
Sample,25/04/2023 14:13:56,23,,,12826931,11.193314,4669524,1.528087,2.211700,-74.590004,1.807248,,6.231598,,3.614497,
Sample,25/04/2023 14:13:57,23,,,12827134,11.191039,4684204,1.532931,3.832300,-72.740005,3.139939,,6.283651,,6.279879,
Sample,25/04/2023 14:13:58,23,,,12827665,11.185089,4678299,1.530982,2.105300,-75.240005,1.719751,,6.262715,,3.439502,
Sample,25/04/2023 14:13:59,23,,,12828182,11.179296,4687801,1.534118,2.416300,-73.459999,1.975500,,6.296403,,3.951000,
Sample,25/04/2023 14:14:00,23,,,12828291,11.178075,4722315,1.545508,2.077200,-73.150002,1.696643,,6.418704,,3.393286,
Sample,25/04/2023 14:14:01,23,,,12828358,11.177324,4784388,1.565995,1.685000,-74.220001,1.374120,,6.638433,,2.748240,
Sample,25/04/2023 14:14:02,23,,,12828633,11.174243,4788607,1.567388,3.466900,-73.570000,2.839455,,6.653358,,5.678909,
