UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,02/06/2023 12:35,0,,,12519968,14.62847,3215059,1.049054,1.2723,-645.900024,1.034738,,0.634994,,2.069477,
Sample,02/06/2023 12:35,0,,,12523391,14.590117,3215627,1.049241,1.5434,-468,1.257676,,0.637966,,2.515352,
Sample,02/06/2023 12:35,0,,,12525552,14.565906,3215395,1.049164,1.4405,-434.700012,1.173057,,0.636753,,2.346113,
Sample,02/06/2023 12:36,0,,,12526624,14.553897,3214891,1.048999,0.8068,-440,0.651937,,0.634115,,1.303874,
Sample,02/06/2023 12:36,0,9403515,5.60939,12527595,14.543019,3215296,1.049132,1.1224,-537.900024,0.911469,,0.636235,,1.822938,
Sample,02/06/2023 12:36,0,,,12527062,14.54899,3215085,1.049062,0.9329,-512.900024,0.755635,,0.63513,,1.51127,
Sample,02/06/2023 12:36,0,,,12527482,14.544285,3215535,1.04921,1.1901,-564.799988,0.967142,,0.637485,,1.934283,
Sample,02/06/2023 12:36,0,,,12526609,14.554065,3215096,1.049066,0.0493,-556,0.029012,,0.635188,,0.058023,
Sample,02/06/2023 12:36,0,,,12525425,14.567329,3215798,1.049297,1.5742,-499.899994,1.283004,,0.63886,,2.566008,
Sample,02/06/2023 12:36,0,,,12524016,14.583115,3215677,1.049257,1.2458,-515.799988,1.012946,,0.638228,,2.025892,
Sample,02/06/2023 12:36,0,,,12521788,14.608078,3215756,1.049283,1.4396,-544.5,1.172316,,0.638641,,2.344633,
Sample,02/06/2023 12:36,0,,,12519631,14.632246,3215769,1.049287,1.4317,-533.900024,1.16582,,0.638709,,2.33164,
Sample,02/06/2023 12:36,0,,,12519286,14.636112,3215422,1.049173,1.4881,-453.200012,1.2122,,0.636894,,2.4244,
Sample,02/06/2023 12:36,0,,,12517607,14.654925,3215615,1.049237,1.1993,-465.899994,0.974707,,0.637903,,1.949415,
Sample,02/06/2023 12:36,0,,,12516206,14.670624,3215325,1.049141,1.2816,-557.799988,1.042386,,0.636386,,2.084772,
Sample,02/06/2023 12:37,0,,,12515984,14.673112,3215342,1.049147,1.2761,-392.200012,1.037863,,0.636475,,2.075727,
Sample,02/06/2023 12:37,0,,,12516243,14.67021,3215441,1.049179,1.3628,-657.099976,1.109161,,0.636993,,2.218321,
Sample,02/06/2023 12:37,0,,,12516298,14.669593,3215245,1.049115,0.8828,-571.700012,0.714435,,0.635968,,1.428871,
Sample,02/06/2023 12:37,0,,,12515273,14.681079,3215694,1.049263,1.4213,-548.900024,1.157268,,0.638316,,2.314535,
Sample,02/06/2023 12:37,0,,,12514415,14.690694,3215522,1.049206,1.1219,-609.400024,0.911058,,0.637417,,1.822116,
Sample,02/06/2023 12:37,0,,,12511858,14.71935,3215353,1.04915,0.9664,-530.400024,0.783183,,0.636533,,1.566367,
Sample,02/06/2023 12:37,0,,,12511222,14.726478,3215441,1.049179,1.4303,-536.799988,1.164669,,0.636993,,2.329338,
Sample,02/06/2023 12:37,0,,,12509042,14.75091,3215502,1.049199,1.5108,-557.700012,1.230867,,0.637312,,2.461735,
Sample,02/06/2023 12:37,0,,,12507626,14.766781,3215529,1.049208,1.2151,-507.200012,0.9877,,0.637454,,1.975401,
Sample,02/06/2023 12:37,0,9403463,5.609104,12506286,14.781801,3215537,1.049211,1.4529,-460.399994,1.183254,,0.637495,,2.366508,
Sample,02/06/2023 12:37,0,,,12505443,14.79125,3215398,1.049165,0.5342,-535.299988,0.427766,,0.636768,,0.855533,
Sample,02/06/2023 12:37,0,,,12505003,14.796182,3215769,1.049287,0.8967,-522.400024,0.725866,,0.638709,,1.451732,
Sample,02/06/2023 12:38,0,,,12502858,14.820226,3215686,1.04926,0.1979,-549.200012,0.151212,,0.638275,,0.302424,
Sample,02/06/2023 12:38,0,,,12501782,14.832288,3215453,1.049183,1.3301,-442.399994,1.08227,,0.637056,,2.16454,
Sample,02/06/2023 12:38,0,,,12502068,14.829082,3215597,1.049231,0.2041,-550.799988,0.15631,,0.637809,,0.312621,
Sample,02/06/2023 12:38,0,,,12500871,14.8425,3215405,1.049168,0.1648,-547.299988,0.123992,,0.636805,,0.247985,
Sample,02/06/2023 12:38,0,,,12499475,14.85815,3215636,1.049244,1.1161,-575,0.906288,,0.638013,,1.812577,
Sample,02/06/2023 12:38,0,,,12497097,14.884811,3215665,1.049253,0.4798,-486,0.383031,,0.638165,,0.766061,
Sample,02/06/2023 12:38,0,,,12496429,14.8923,3215228,1.049109,0.1964,-578.299988,0.149978,,0.635879,,0.299957,
Sample,02/06/2023 12:38,0,,,12495680,14.900698,3215412,1.04917,0.7681,-535.599976,0.620112,,0.636842,,1.240225,
Sample,02/06/2023 12:38,0,,,12494986,14.908479,3215385,1.049161,0.5032,-509.899994,0.402274,,0.6367,,0.804547,
Sample,02/06/2023 12:38,0,,,12494175,14.917572,3215730,1.049274,1.2264,-509.299988,0.996993,,0.638505,,1.993986,
Sample,02/06/2023 12:38,0,,,12492366,14.937856,3215646,1.049247,0.3296,-577.900024,0.259515,,0.638065,,0.519029,
Sample,02/06/2023 12:38,0,,,12489988,14.964522,3215586,1.049227,0.2295,-517.599976,0.177198,,0.637752,,0.354396,
Sample,02/06/2023 12:39,0,,,12486707,15.001316,3215797,1.049296,0.4312,-628,0.343065,,0.638855,,0.68613,
Sample,02/06/2023 12:39,0,,,12482342,15.050273,3215598,1.049231,0.032,-101.699997,0.014785,,0.637814,,0.02957,
Sample,02/06/2023 12:39,0,,,12485144,15.018846,3215495,1.049197,0.088,1010.900024,0.060836,,0.637276,,0.121673,
Sample,02/06/2023 12:39,0,,,12490290,14.961135,3215382,1.04916,0.0066,-489.399994,-0.006102,,0.636685,,-0.012205,
Sample,02/06/2023 12:39,0,,,12490907,14.954216,3214880,1.048995,0.5251,-524.700012,0.420283,,0.634057,,0.840566,
Sample,02/06/2023 12:39,0,9403447,5.609016,12490776,14.955685,3215258,1.049119,0.7515,-467,0.606462,,0.636036,,1.212923,
Sample,02/06/2023 12:39,0,,,12491863,14.943496,3215409,1.049169,0.7137,-543.200012,0.575377,,0.636826,,1.150754,
Sample,02/06/2023 12:39,0,,,12492810,14.932878,3215643,1.049246,0.4951,-587,0.395613,,0.63805,,0.791225,
Sample,02/06/2023 12:39,0,,,12492901,14.931857,3215428,1.049175,0.3802,-519.099976,0.301125,,0.636925,,0.602251,
Sample,02/06/2023 12:39,0,,,12491716,14.945145,3215266,1.049122,0.0952,-428.299988,0.066757,,0.636078,,0.133514,
Sample,02/06/2023 12:39,0,,,12490121,14.96303,3215279,1.049126,0.4672,-606,0.372669,,0.636146,,0.745338,
Sample,02/06/2023 12:39,0,,,12487864,14.988341,3215401,1.049166,1.4483,-627.599976,1.179471,,0.636784,,2.358942,
Sample,02/06/2023 12:40,0,,,12486695,15.001451,3214997,1.049033,0.5868,-601.599976,0.471022,,0.63467,,0.942043,
Sample,02/06/2023 12:40,0,,,12485654,15.013126,3215449,1.049182,1.3005,-563.799988,1.057929,,0.637035,,2.115857,
Sample,02/06/2023 12:40,0,,,12483505,15.037228,3215038,1.049047,1.0668,-432.799988,0.865747,,0.634884,,1.731494,
Sample,02/06/2023 12:40,0,,,12481621,15.05836,3214927,1.04901,0.1713,-493,0.129338,,0.634303,,0.258675,
Sample,02/06/2023 12:40,0,,,12480622,15.069566,3215025,1.049043,1.0639,-535.200012,0.863362,,0.634816,,1.726724,
Sample,02/06/2023 12:40,0,,,12479522,15.081905,3215097,1.049066,0.0117,-456.799988,-0.001909,,0.635193,,-0.003817,
Sample,02/06/2023 12:40,0,,,12476029,15.121089,3215241,1.049114,0.8572,-543.200012,0.693383,,0.635947,,1.386767,
Sample,02/06/2023 12:40,0,,,12473255,15.152211,3215274,1.049125,1.366,-484.200012,1.111792,,0.636119,,2.223584,
Sample,02/06/2023 12:40,0,,,12473979,15.144088,3215056,1.049053,1.0049,-461.100006,0.814844,,0.634979,,1.629687,
Sample,02/06/2023 12:40,0,,,12473624,15.148071,3215182,1.049094,0.7217,-658.200012,0.581956,,0.635638,,1.163912,
Sample,02/06/2023 12:40,0,,,12470736,15.180475,3215323,1.049141,1.3695,-533.5,1.11467,,0.636376,,2.22934,
Sample,02/06/2023 12:40,0,,,12469849,15.190428,3214899,1.049001,1.4963,-473.799988,1.218943,,0.634157,,2.437887,
Sample,02/06/2023 12:41,0,,,12468488,15.205699,3215239,1.049113,1.4597,-555.5,1.188846,,0.635936,,2.377691,
Sample,02/06/2023 12:41,0,9403382,5.608659,12467765,15.213813,3215621,1.049239,0.0665,-536.700012,0.043156,,0.637935,,0.086312,
Sample,02/06/2023 12:41,0,,,12466747,15.225236,3215146,1.049082,1.1837,-545.599976,0.961879,,0.63545,,1.923757,
Sample,02/06/2023 12:41,0,,,12465038,15.244415,3215106,1.049069,1.5935,-516,1.298875,,0.63524,,2.597751,
Sample,02/06/2023 12:41,0,,,12463248,15.264505,3215078,1.04906,0.043,-532.5,0.023831,,0.635094,,0.047662,
Sample,02/06/2023 12:41,0,,,12462354,15.274539,3215067,1.049056,1.337,-451.5,1.087944,,0.635036,,2.175888,
Sample,02/06/2023 12:41,0,,,12462137,15.276974,3215253,1.049118,1.4861,-515.400024,1.210556,,0.63601,,2.421111,
Sample,02/06/2023 12:41,0,,,12460593,15.294304,3215024,1.049042,0.3751,-524.400024,0.296931,,0.634811,,0.593863,
Sample,02/06/2023 12:41,0,,,12457878,15.32478,3214830,1.048979,1.3561,-603.900024,1.103651,,0.633795,,2.207302,
Sample,02/06/2023 12:41,0,,,12457775,15.325936,3215051,1.049051,1.5039,-546.299988,1.225193,,0.634952,,2.450387,
Sample,02/06/2023 12:41,0,,,12455701,15.349218,3215279,1.049126,1.5894,-506.5,1.295504,,0.636146,,2.591007,
Sample,02/06/2023 12:41,0,,,12455305,15.353664,3215164,1.049088,1.6423,-550.700012,1.339006,,0.635544,,2.678011,
Sample,02/06/2023 12:42,0,,,12453009,15.379441,3215164,1.049088,1.2627,-520.400024,1.026844,,0.635544,,2.053688,
Sample,02/06/2023 12:42,0,,,12448252,15.432854,3214917,1.049007,1.4085,-541.799988,1.146742,,0.634251,,2.293483,
Sample,02/06/2023 12:42,0,,,12446781,15.449372,3215250,1.049117,1.4872,-471.700012,1.21146,,0.635994,,2.42292,
Sample,02/06/2023 12:42,0,,,12447997,15.435717,3215191,1.049097,1.6411,-434.200012,1.338019,,0.635685,,2.676038,
Sample,02/06/2023 12:42,0,,,12445460,15.464207,3214880,1.048995,1.5508,-512.900024,1.263761,,0.634057,,2.527523,
Sample,02/06/2023 12:42,0,,,12443802,15.482828,3214774,1.04896,1.5093,-488.299988,1.229634,,0.633502,,2.459268,
Sample,02/06/2023 12:42,0,,,12441302,15.510907,3214800,1.048969,1.2712,-439.5,1.033834,,0.633638,,2.067667,
Sample,02/06/2023 12:42,0,,,12441085,15.513344,3215096,1.049066,1.6362,-491.899994,1.333989,,0.635188,,2.667979,
Sample,02/06/2023 12:42,0,,,12441224,15.511783,3214451,1.048854,1.5378,-544.299988,1.253071,,0.63181,,2.506142,
Sample,02/06/2023 12:42,0,9403343,5.608444,12443294,15.488533,3214676,1.048928,1.4597,-488,1.188846,,0.632989,,2.377691,
Sample,02/06/2023 12:42,0,,,12443466,15.486601,3214879,1.048995,1.4822,-683.200012,1.207348,,0.634052,,2.414697,
Sample,02/06/2023 12:42,0,,,12442838,15.493655,3214801,1.048969,1.6522,-515.400024,1.347147,,0.633643,,2.694294,
Sample,02/06/2023 12:43,0,,,12439596,15.530069,3214621,1.04891,1.4725,-603.400024,1.199372,,0.632701,,2.398744,
Sample,02/06/2023 12:43,0,,,12437899,15.549132,3214839,1.048982,1.4745,-390.700012,1.201016,,0.633842,,2.402033,
Sample,02/06/2023 12:43,0,,,12438255,15.545133,3214805,1.04897,1.4923,-492.5,1.215654,,0.633664,,2.431309,
Sample,02/06/2023 12:43,0,,,12436891,15.560456,3214950,1.049018,1.4473,-521.5,1.178649,,0.634424,,2.357298,
Sample,02/06/2023 12:43,0,,,12435162,15.57988,3214707,1.048938,1.4805,-517.700012,1.20595,,0.633151,,2.411901,
Sample,02/06/2023 12:43,0,,,12432482,15.60999,3214846,1.048984,1.609,-505,1.311622,,0.633879,,2.623243,
Sample,02/06/2023 12:43,0,,,12432341,15.611575,3214852,1.048986,1.4932,-678.200012,1.216394,,0.63391,,2.432788,
Sample,02/06/2023 12:43,0,,,12429554,15.642891,3214519,1.048876,1.4377,-540.700012,1.170754,,0.632166,,2.341508,
Sample,02/06/2023 12:43,0,,,12426922,15.672468,3214931,1.049012,1.2604,-547.700012,1.024953,,0.634324,,2.049905,
Sample,02/06/2023 12:43,0,,,12426183,15.680774,3214405,1.048839,1.3481,-463.299988,1.097072,,0.631569,,2.194144,
Sample,02/06/2023 12:43,0,,,12424471,15.700015,3214573,1.048894,1.0925,-614.700012,0.886881,,0.632449,,1.773762,
Sample,02/06/2023 12:43,0,,,12423871,15.706759,3214409,1.04884,1.4344,-576.799988,1.16804,,0.63159,,2.336081,
Sample,02/06/2023 12:44,0,,,12422132,15.726305,3214651,1.04892,1.5073,-608.599976,1.227989,,0.632858,,2.455979,
Sample,02/06/2023 12:44,0,,,12421462,15.733836,3214455,1.048855,1.3221,-525.799988,1.075691,,0.631831,,2.151382,
Sample,02/06/2023 12:44,0,,,12421300,15.735657,3214623,1.048911,0.2966,-478.799988,0.232377,,0.632711,,0.464755,
Sample,02/06/2023 12:44,0,,,12419797,15.752553,3214626,1.048912,1.2308,-609.700012,1.000611,,0.632727,,2.001222,
Sample,02/06/2023 12:44,0,,,12416385,15.790911,3214379,1.04883,0.0274,-322.799988,0.011002,,0.631433,,0.022005,
Sample,02/06/2023 12:44,0,9403320,5.608318,12415885,15.796533,3214388,1.048833,1.6332,-467.5,1.331522,,0.63148,,2.663045,
Sample,02/06/2023 12:44,0,,,12414060,15.817053,3214376,1.048829,1.5963,-522,1.301178,,0.631417,,2.602356,
Sample,02/06/2023 12:44,0,,,12412864,15.830501,3214410,1.048841,1.4011,-456.399994,1.140656,,0.631595,,2.281312,
Sample,02/06/2023 12:44,0,,,12409937,15.863417,3214528,1.048879,1.4184,-569.599976,1.154883,,0.632213,,2.309766,
Sample,02/06/2023 12:44,0,,,12408078,15.884324,3214588,1.048899,1.3736,-499,1.118042,,0.632528,,2.236084,
Sample,02/06/2023 12:44,0,,,12405810,15.909834,3214308,1.048807,0.7337,-501.200012,0.591824,,0.631061,,1.183648,
Sample,02/06/2023 12:44,0,,,12407800,15.887451,3214574,1.048894,1.4521,-526.400024,1.182596,,0.632454,,2.365192,
Sample,02/06/2023 12:45,0,,,12407618,15.889498,3214094,1.048737,0.8406,-469.799988,0.679732,,0.629939,,1.359465,
Sample,02/06/2023 12:45,0,,,12406770,15.899036,3214270,1.048795,1.2414,-543.799988,1.009328,,0.630861,,2.018656,
Sample,02/06/2023 12:45,0,,,12406827,15.898394,3213814,1.048645,1.1226,-538.799988,0.911633,,0.62847,,1.823267,
Sample,02/06/2023 12:45,0,,,12407846,15.886933,3214145,1.048753,1.3053,-561.599976,1.061876,,0.630206,,2.123751,
Sample,02/06/2023 12:45,0,,,12409605,15.86715,3214032,1.048716,1.39,-526.700012,1.131528,,0.629614,,2.263057,
Sample,02/06/2023 12:45,0,,,12412417,15.835528,3214054,1.048724,1.2352,-511.5,1.004229,,0.629729,,2.008459,
Sample,02/06/2023 12:45,0,,,12411708,15.843501,3214193,1.048769,1.2422,-428.899994,1.009986,,0.630458,,2.019972,
Sample,02/06/2023 12:45,0,,,12409292,15.870671,3213769,1.04863,0.4933,-514.099976,0.394132,,0.628234,,0.788265,
Sample,02/06/2023 12:45,0,,,12408211,15.882828,3213628,1.048583,0.7957,-518.200012,0.642809,,0.627495,,1.285618,
Sample,02/06/2023 12:45,0,,,12409767,15.865329,3214207,1.048774,1.2999,-450.100006,1.057435,,0.630531,,2.11487,
Sample,02/06/2023 12:45,0,,,12409390,15.869568,3214263,1.048792,1.5177,-459.600006,1.236542,,0.630825,,2.473083,
Sample,02/06/2023 12:45,0,,,12407383,15.892141,3214165,1.04876,1.5785,-472,1.28654,,0.630311,,2.57308,
Sample,02/06/2023 12:46,0,,,12405290,15.915683,3214104,1.04874,1.5605,-509.5,1.271738,,0.629991,,2.543476,
Sample,02/06/2023 12:46,0,9403276,5.608076,12405002,15.918922,3213408,1.048511,1.3234,-621.400024,1.07676,,0.62634,,2.15352,
Sample,02/06/2023 12:46,0,,,12405726,15.910778,3213918,1.048679,1.3728,-530.5,1.117384,,0.629016,,2.234768,
Sample,02/06/2023 12:46,0,,,12406276,15.904592,3213608,1.048577,1.4502,-469.600006,1.181033,,0.62739,,2.362067,
Sample,02/06/2023 12:46,0,,,12406040,15.907246,3213871,1.048663,1.4307,-464.600006,1.164998,,0.628769,,2.329995,
Sample,02/06/2023 12:46,0,,,12403946,15.930801,3213317,1.048481,1.5382,-643.5,1.2534,,0.625862,,2.506799,
Sample,02/06/2023 12:46,0,,,12401515,15.958149,3213817,1.048646,1.4986,-516.900024,1.220835,,0.628486,,2.44167,
Sample,02/06/2023 12:46,0,,,12398337,15.993904,3213848,1.048656,1.5648,-532.200012,1.275274,,0.628649,,2.550548,
Sample,02/06/2023 12:46,0,,,12399808,15.977353,3213942,1.048687,1.6462,-540,1.342213,,0.629142,,2.684426,
Sample,02/06/2023 12:46,0,,,12398925,15.987288,3213663,1.048595,1.5281,-506,1.245094,,0.627678,,2.490188,
Sample,02/06/2023 12:46,0,,,12396856,16.010569,3213951,1.04869,1.6343,-496.799988,1.332427,,0.629189,,2.664854,
Sample,02/06/2023 12:46,0,,,12395437,16.026537,3213850,1.048656,1.6204,-465.899994,1.320996,,0.628659,,2.641993,
Sample,02/06/2023 12:47,0,,,12393313,16.050439,3213792,1.048637,1.5566,-574.099976,1.268531,,0.628355,,2.537062,
Sample,02/06/2023 12:47,0,,,12392641,16.058002,3213486,1.048537,1.5336,-468.100006,1.249617,,0.626749,,2.499234,
Sample,02/06/2023 12:47,0,,,12390778,16.078971,3213795,1.048638,1.4923,-451.299988,1.215654,,0.628371,,2.431309,
Sample,02/06/2023 12:47,0,,,12387172,16.119562,3213827,1.048649,1.3632,-550.900024,1.109489,,0.628539,,2.218979,
Sample,02/06/2023 12:47,0,,,12382636,16.170631,3213380,1.048502,1.445,-654.900024,1.176757,,0.626193,,2.353514,
Sample,02/06/2023 12:47,0,,,12381808,16.179954,3213330,1.048486,0.952,-529,0.771342,,0.625931,,1.542683,
Sample,02/06/2023 12:47,0,,,12380793,16.191384,3213415,1.048513,1.5119,-548.700012,1.231772,,0.626377,,2.463544,
Sample,02/06/2023 12:47,0,,,12378407,16.218253,3213774,1.048631,1.4511,-489.299988,1.181774,,0.628261,,2.363547,
Sample,02/06/2023 12:47,0,,,12378218,16.220382,3213576,1.048566,1.5258,-473.899994,1.243203,,0.627222,,2.486405,
Sample,02/06/2023 12:47,0,9403220,5.607768,12379066,16.210832,3213682,1.048601,0.0529,-838.400024,0.031972,,0.627778,,0.063944,
Sample,02/06/2023 12:47,0,,,12376771,16.236679,3213832,1.048651,0.1187,-585.700012,0.086082,,0.628565,,0.172165,
Sample,02/06/2023 12:47,0,,,12375109,16.255398,3213499,1.048541,1.3684,-552.900024,1.113766,,0.626818,,2.227531,
Sample,02/06/2023 12:48,0,,,12376734,16.237095,3213389,1.048505,1.4076,-548.5,1.146001,,0.62624,,2.292003,
Sample,02/06/2023 12:48,0,,,12374212,16.265502,3213627,1.048583,0.1033,-534.900024,0.073418,,0.627489,,0.146836,
Sample,02/06/2023 12:48,0,,,12375971,16.245689,3213416,1.048514,1.4366,-508,1.16985,,0.626382,,2.339699,
Sample,02/06/2023 12:48,0,,,12375921,16.246252,3213512,1.048545,1.5905,-511.899994,1.296408,,0.626886,,2.592817,
Sample,02/06/2023 12:48,0,,,12371507,16.295974,3213389,1.048505,1.4822,-524,1.207348,,0.62624,,2.414697,
Sample,02/06/2023 12:48,0,,,12371488,16.296188,3213340,1.048489,0.4069,-503.899994,0.323082,,0.625983,,0.646164,
Sample,02/06/2023 12:48,0,,,12369922,16.313831,3213474,1.048533,1.3597,-552.5,1.106611,,0.626686,,2.213223,
Sample,02/06/2023 12:48,0,,,12368757,16.326957,3213506,1.048543,1.5622,-524.400024,1.273136,,0.626854,,2.546272,
Sample,02/06/2023 12:48,0,,,12367677,16.339126,3213461,1.048529,0.992,-545.700012,0.804235,,0.626618,,1.608471,
Sample,02/06/2023 12:48,0,,,12366749,16.349583,3212881,1.048338,0.0828,3236.300049,2822.426186,,0.623573,,5644.852539,
Sample,02/06/2023 12:48,0,,,12363465,16.386591,3213230,1.048453,1.661,-468.600006,1.354384,,0.625406,,2.708767,
Sample,02/06/2023 12:48,0,,,12362397,16.398628,3212936,1.048356,1.3317,-592.900024,1.083586,,0.623861,,2.167171,
Sample,02/06/2023 12:49,0,,,12361002,16.414352,3213007,1.048379,1.5438,-610.400024,1.258005,,0.624234,,2.51601,
Sample,02/06/2023 12:49,0,,,12362076,16.402246,3213355,1.048494,0.0964,1556.5,1402.558556,,0.626062,,2805.117188,
Sample,02/06/2023 12:49,0,,,12364021,16.380325,3213355,1.048494,0.1046,-361.5,0.074487,,0.626062,,0.148974,
Sample,02/06/2023 12:49,0,,,12366308,16.354552,3213298,1.048475,0.0174,-537.299988,0.002779,,0.625763,,0.005558,
Sample,02/06/2023 12:49,0,,,12365678,16.361652,3213336,1.048488,0.1912,3266.100098,2847.614972,,0.625962,,5695.22998,
Sample,02/06/2023 12:49,0,9403192,5.607614,12371629,16.2946,3213246,1.048458,1.043,3327.800049,2899.767467,,0.62549,,5799.535156,
Sample,02/06/2023 12:49,0,,,12374139,16.266325,3213267,1.048465,0.596,-484.5,0.478587,,0.6256,,0.957174,
Sample,02/06/2023 12:49,0,,,12374535,16.261864,3213339,1.048488,1.309,3595.100098,3125.705481,,0.625978,,6251.411133,
Sample,02/06/2023 12:49,0,,,12375399,16.252132,3213208,1.048445,1.2944,-221.699997,1.052912,,0.62529,,2.105824,
Sample,02/06/2023 12:49,0,,,12373849,16.269591,3213259,1.048462,0.3471,3304.899902,2880.410891,,0.625558,,5760.821777,
Sample,02/06/2023 12:49,0,,,12374790,16.258992,3213117,1.048416,0.8001,3283.100098,2861.98439,,0.624812,,5723.96875,
Sample,02/06/2023 12:49,0,,,12375106,16.255432,3213038,1.04839,0.4748,3264.5,2846.262474,,0.624397,,5692.524902,
Sample,02/06/2023 12:50,0,,,12372498,16.28481,3212993,1.048375,0.0631,2823,2473.080226,,0.624161,,4946.160645,
Sample,02/06/2023 12:50,0,,,12371615,16.294758,3212848,1.048327,0.4509,3268.5,2849.643513,,0.623399,,5699.287109,
Sample,02/06/2023 12:50,0,,,12370655,16.305573,3213007,1.048379,0.0163,3153.600098,2752.523233,,0.624234,,5505.046387,
Sample,02/06/2023 12:50,0,,,12373081,16.278243,3212990,1.048374,0.0929,2858.399902,2503.002344,,0.624145,,5006.004883,
Sample,02/06/2023 12:50,0,,,12380389,16.195933,3212931,1.048354,0.0887,2320,2047.914494,,0.623835,,4095.829102,
Sample,02/06/2023 12:50,0,,,12381495,16.183479,3213144,1.048424,0.085,2444,2152.726722,,0.624954,,4305.453613,
Sample,02/06/2023 12:50,0,,,12385537,16.137968,3213074,1.048401,0.0804,2726.199951,2391.259026,,0.624586,,4782.518066,
Sample,02/06/2023 12:50,0,,,12388830,16.100898,3212764,1.048299,0.0961,2642.300049,2320.341802,,0.622958,,4640.683594,
Sample,02/06/2023 12:50,0,,,12388257,16.107348,3212755,1.048297,0.0937,1980.800049,1761.202375,,0.622911,,3522.404785,
Sample,02/06/2023 12:50,0,,,12390760,16.079173,3212643,1.04826,0.0873,2212,1956.626424,,0.622322,,3913.25293,
Sample,02/06/2023 12:50,0,,,12387822,16.112245,3213043,1.048391,0.0933,2233,1974.376882,,0.624424,,3948.753662,
Sample,02/06/2023 12:50,0,,,12384275,16.152177,3212556,1.048231,0.0913,2387.199951,2104.715918,,0.621865,,4209.431641,
Sample,02/06/2023 12:51,0,,,12380502,16.19466,3212846,1.048326,0.0667,2361.300049,2082.823769,,0.623389,,4165.647461,
Sample,02/06/2023 12:51,0,9403156,5.607416,12380457,16.195167,3212970,1.048367,0.0754,2739.600098,2402.585632,,0.62404,,4805.171387,
Sample,02/06/2023 12:51,0,,,12378454,16.217724,3213033,1.048388,0.0852,2473.800049,2177.915508,,0.624371,,4355.831055,
Sample,02/06/2023 12:51,0,,,12373267,16.276147,3212569,1.048235,0.0849,2226.300049,1968.713682,,0.621933,,3937.427246,
Sample,02/06/2023 12:51,0,,,12369979,16.313189,3212616,1.048251,0.0791,2672.100098,2345.530589,,0.62218,,4691.061035,
Sample,02/06/2023 12:51,0,,,12368791,16.326574,3212707,1.048281,0.0627,2869.600098,2512.46942,,0.622658,,5024.938965,
Sample,02/06/2023 12:51,0,,,12368117,16.334168,3212424,1.048188,0.0723,2865.600098,2509.08838,,0.621171,,5018.176758,
Sample,02/06/2023 12:51,0,,,12367107,16.345549,3212496,1.048211,0.0927,2982.600098,2607.983789,,0.621549,,5215.967773,
