HEADING, Timecode,,Battery        , , Temperature    , , Pressure       , , Turbidity, , , Depth       , , SSC         , , 
UNITS, [dd/MM/yyyy HH:mm:ss],[ms], Raw, V      , Raw, °C     , Raw, bar    , Raw1,Raw2, FTU    , Raw, m      , Raw, mg/l   , 
Sample,18/07/2023 10:08:27,23,,,12200978,18.226594,3195659,1.042677,1523.500000,6260.700195,5378.830366,,0.531732,,10757.661133,
Sample,18/07/2023 10:08:28,23,,,12200671,18.230090,3195667,1.042680,1519.400024,6256.799805,5375.533522,,0.531775,,10751.067383,
Sample,18/07/2023 10:08:29,23,,,12200389,18.233301,3195663,1.042679,1518.199951,6247.000000,5367.250140,,0.531754,,10734.500000,
Sample,18/07/2023 10:08:30,23,,,12200187,18.235601,3195702,1.042691,1522.199951,6250.899902,5370.546571,,0.531965,,10741.092773,
Sample,18/07/2023 10:08:31,23,,,12200092,18.236683,3195694,1.042689,1516.699951,6256.600098,5375.364718,,0.531922,,10750.729492,
Sample,18/07/2023 10:08:32,23,,,12200065,18.236990,3195790,1.042720,1520.199951,6253.000000,5372.321699,,0.532441,,10744.643555,
Sample,18/07/2023 10:08:33,23,,,12200057,18.237081,3195514,1.042630,1517.099976,6257.299805,5375.956152,,0.530947,,10751.912109,
Sample,18/07/2023 10:08:34,23,,,12200106,18.236523,3195704,1.042692,1517.400024,6252.100098,5371.561048,,0.531976,,10743.122070,
Sample,18/07/2023 10:08:35,23,,,12200135,18.236193,3195793,1.042721,1518.800049,6261.899902,5379.844430,,0.532458,,10759.688477,
Sample,18/07/2023 10:08:36,23,,,12199972,18.238049,3195582,1.042652,1517.099976,6273.799805,5389.902940,,0.531315,,10779.805664,
Sample,18/07/2023 10:08:37,23,,,12199778,18.240258,3195638,1.042670,1519.599976,6253.600098,5372.828938,,0.531618,,10745.658203,
Sample,18/07/2023 10:08:38,23,,,12199372,18.244881,3195501,1.042625,1512.800049,6257.500000,5376.125369,,0.530876,,10752.250977,
Sample,18/07/2023 10:08:39,23,,,12198958,18.249596,3195646,1.042673,1522.099976,6253.899902,5373.082351,,0.531662,,10746.165039,
Sample,18/07/2023 10:08:40,23,,,12198758,18.251873,3195569,1.042648,1513.800049,6259.600098,5377.900497,,0.531245,,10755.800781,
Sample,18/07/2023 10:08:41,23,9367547,5.411642,12198616,18.253491,3195642,1.042672,1520.599976,6269.200195,5386.015075,,0.531640,,10772.030273,
Sample,18/07/2023 10:08:42,23,,,12198339,18.256645,3195723,1.042698,1518.699951,6256.000000,5374.857479,,0.532079,,10749.714844,
Sample,18/07/2023 10:08:43,23,,,12198137,18.258945,3195639,1.042671,1518.199951,6258.000000,5376.547999,,0.531624,,10753.095703,
Sample,18/07/2023 10:08:44,23,,,12198020,18.260278,3195791,1.042721,1520.500000,6262.600098,5380.436277,,0.532447,,10760.872070,
Sample,18/07/2023 10:08:45,23,,,12197878,18.261895,3195493,1.042623,1519.099976,6263.100098,5380.858907,,0.530833,,10761.717773,
Sample,18/07/2023 10:08:46,23,,,12197661,18.264366,3195659,1.042677,1521.199951,6260.700195,5378.830366,,0.531732,,10757.661133,
Sample,18/07/2023 10:08:47,23,,,12197423,18.267077,3195530,1.042635,1517.699951,6254.100098,5373.251568,,0.531033,,10746.502930,
Sample,18/07/2023 10:08:48,23,,,12197239,18.269173,3195482,1.042619,1524.199951,6272.799805,5389.057680,,0.530773,,10778.115234,
Sample,18/07/2023 10:08:49,23,,,12196978,18.272145,3195371,1.042583,1514.099976,6248.799805,5368.771443,,0.530172,,10737.542969,
Sample,18/07/2023 10:08:50,23,,,12196620,18.276223,3195533,1.042636,1525.199951,6279.500000,5394.721087,,0.531050,,10789.442383,
Sample,18/07/2023 10:08:51,23,,,12196168,18.281371,3195427,1.042601,1514.000000,6270.200195,5386.860335,,0.530475,,10773.720703,
Sample,18/07/2023 10:08:52,23,,,12195945,18.283911,3195521,1.042632,1521.199951,6270.899902,5387.451769,,0.530985,,10774.903320,
Sample,18/07/2023 10:08:53,23,,,12195765,18.285961,3195535,1.042636,1520.300049,6275.500000,5391.340047,,0.531060,,10782.679688,
