VERSION,5.2,AQUAtalk:V4.42,OS:V6.2,,,,,,,,,,,,,
LOGGER TYPE,AQUAlogger 310TYPT5 max50m ,,,,,,,,,,,,,,,
LOGGER,2554-327,,,,,,,,,,,,,,,
REGIME,,,,,,,,,,,,,,,,
REGIME TITLE, Logging Mode, Start At, Burst Mode, Interval, Samples Per Burst, Within Burst Sample Rate, Samples Per Average, Intermittent Logging, Hours per Day, Days per Month, Months per Year,,,,,
Sample,25/04/2023 13:11,23,,,12704747,12.560861,3202569,1.044948,5.6882,2798.899902,2452.709379,,0.568917,,4905.418945,
Sample,25/04/2023 13:11,23,,,12704493,12.563702,3202760,1.045011,5.7065,2800.899902,2454.399899,,0.569938,,4908.799805,
Sample,25/04/2023 13:11,23,,,12704134,12.567717,3202773,1.045015,5.6756,2802.800049,2456.006017,,0.570008,,4912.012207,
Sample,25/04/2023 13:11,23,,,12703749,12.572023,3202816,1.04503,5.7138,2805.699951,2458.457188,,0.570238,,4916.914551,
Sample,25/04/2023 13:11,23,,,12703370,12.576262,3202738,1.045004,5.6934,2804.899902,2457.780939,,0.569821,,4915.562012,
Sample,25/04/2023 13:11,23,,,12703128,12.578969,3202710,1.044995,5.6815,2804,2457.020288,,0.569671,,4914.040527,
Sample,25/04/2023 13:11,23,,,12702974,12.580691,3202597,1.044958,5.682,2798.5,2452.371358,,0.569067,,4904.742676,
Sample,25/04/2023 13:11,23,,,12703317,12.576855,3202690,1.044988,5.649,2801,2454.484508,,0.569564,,4908.969238,
Sample,25/04/2023 13:11,23,,,12703321,12.57681,3202748,1.045007,5.6736,2802.899902,2456.090419,,0.569874,,4912.180664,
Sample,25/04/2023 13:11,23,,,12703146,12.578768,3202672,1.044982,5.680799,2801.600098,2454.991746,,0.569468,,4909.983398,
Sample,25/04/2023 13:11,23,,,12702867,12.581888,3202761,1.045012,5.6411,2804.5,2457.442917,,0.569944,,4914.885742,
Sample,25/04/2023 13:11,23,,,12702529,12.585668,3202716,1.044997,5.6655,2803.5,2456.597658,,0.569703,,4913.195312,
Sample,25/04/2023 13:11,23,9424747,5.726121,12702189,12.589471,3202691,1.044989,5.698,2807.5,2459.978697,,0.569569,,4919.95752,
Sample,25/04/2023 13:11,23,,,12701854,12.593218,3202751,1.045008,5.6569,2807.199951,2459.725078,,0.56989,,4919.450195,
Sample,25/04/2023 13:11,23,,,12701726,12.59465,3202934,1.045068,5.6632,2805.199951,2458.034558,,0.570868,,4916.069336,
Sample,25/04/2023 13:11,23,,,12701453,12.597703,3202600,1.044959,5.6508,2807.800049,2460.232316,,0.569083,,4920.464844,
Sample,25/04/2023 13:12,23,,,12701265,12.599806,3202682,1.044986,5.682,2809.199951,2461.415598,,0.569521,,4922.831055,
Sample,25/04/2023 13:12,23,,,12701003,12.602736,3202768,1.045014,5.6664,2807.600098,2460.063306,,0.569981,,4920.126465,
Sample,25/04/2023 13:12,23,,,12700825,12.604727,3202722,1.044999,5.6124,2808.199951,2460.570338,,0.569735,,4921.140625,
Sample,25/04/2023 13:12,23,,,12700683,12.606315,3202877,1.04505,5.6857,2811.600098,2463.444345,,0.570564,,4926.888672,
Sample,25/04/2023 13:12,23,,,12700567,12.607612,3202769,1.045014,5.6162,2810.399902,2462.429868,,0.569986,,4924.859863,
Sample,25/04/2023 13:12,23,,,12700453,12.608888,3202767,1.045014,5.6804,2812.100098,2463.866975,,0.569976,,4927.733887,
Sample,25/04/2023 13:12,23,,,12700177,12.611974,3202777,1.045017,5.6554,2814.600098,2465.980125,,0.570029,,4931.960449,
Sample,25/04/2023 13:12,23,,,12700001,12.613943,3202586,1.044954,5.6606,2811.800049,2463.613356,,0.569008,,4927.226562,
Sample,25/04/2023 13:12,23,,,12700044,12.613462,3202717,1.044997,5.6546,2815.399902,2466.656168,,0.569708,,4933.3125,
Sample,25/04/2023 13:12,23,,,12700031,12.613607,3202801,1.045025,5.6361,2818,2468.853926,,0.570157,,4937.708008,
Sample,25/04/2023 13:12,23,,,12699919,12.61486,3202692,1.044989,5.6634,2814.5,2465.895517,,0.569575,,4931.791016,
Sample,25/04/2023 13:12,23,,,12699935,12.614681,3202706,1.044993,5.6508,2816.699951,2467.755047,,0.56965,,4935.510254,
Sample,25/04/2023 13:12,23,,,12699805,12.616135,3202685,1.044987,5.6717,2817,2468.008666,,0.569537,,4936.01709,
Sample,25/04/2023 13:12,23,,,12699667,12.617678,3202735,1.045003,5.6389,2815.899902,2467.078798,,0.569805,,4934.157715,
Sample,25/04/2023 13:12,23,,,12699570,12.618763,3202612,1.044963,5.6384,2814.899902,2466.233538,,0.569147,,4932.467285,
Sample,25/04/2023 13:12,23,,,12699303,12.62175,3202762,1.045012,5.6441,2816.600098,2467.670645,,0.569949,,4935.341309,
Sample,25/04/2023 13:12,23,9424673,5.725714,12698932,12.625899,3202754,1.045009,5.661,2818,2468.853926,,0.569906,,4937.708008,
Sample,25/04/2023 13:12,23,,,12698539,12.630294,3202685,1.044987,5.6346,2817.600098,2468.515905,,0.569537,,4937.031738,
Sample,25/04/2023 13:12,23,,,12698144,12.634712,3202836,1.045036,5.653399,2815.399902,2466.656168,,0.570345,,4933.3125,
Sample,25/04/2023 13:12,23,,,12697894,12.637508,3202623,1.044966,5.65,2819,2469.699186,,0.569206,,4939.398438,
Sample,25/04/2023 13:12,23,,,12697928,12.637128,3202709,1.044994,5.6749,2816.699951,2467.755047,,0.569666,,4935.510254,
Sample,25/04/2023 13:12,23,,,12697828,12.638247,3202765,1.045013,5.6408,2815.699951,2466.909787,,0.569965,,4933.819336,
Sample,25/04/2023 13:12,23,,,12697669,12.640025,3202784,1.045019,5.6793,2814.800049,2466.149136,,0.570067,,4932.29834,
Sample,25/04/2023 13:12,23,,,12697546,12.6414,3202667,1.044981,5.6445,2814.199951,2465.641897,,0.569441,,4931.283691,
Sample,25/04/2023 13:12,23,,,12697218,12.645069,3202722,1.044999,5.659,2814.399902,2465.810908,,0.569735,,4931.621582,
Sample,25/04/2023 13:12,23,,,12696823,12.649487,3202708,1.044994,5.64,2815.300049,2466.571766,,0.56966,,4933.143555,
Sample,25/04/2023 13:12,23,,,12696529,12.652775,3202667,1.044981,5.6639,2809.800049,2461.922836,,0.569441,,4923.845703,
Sample,25/04/2023 13:12,23,,,12696274,12.655627,3202823,1.045032,5.6374,2812.5,2464.204997,,0.570275,,4928.410156,
Sample,25/04/2023 13:12,23,,,12695862,12.660235,3202819,1.045031,5.6531,2813.600098,2465.134865,,0.570254,,4930.269531,
Sample,25/04/2023 13:12,23,,,12695720,12.661823,3202624,1.044967,5.6171,2816.5,2467.586036,,0.569211,,4935.171875,
Sample,25/04/2023 13:12,23,,,12695883,12.66,3202814,1.045029,5.629701,2817.399902,2468.346688,,0.570227,,4936.693359,
Sample,25/04/2023 13:12,23,,,12696113,12.657428,3202544,1.04494,5.61,2817.899902,2468.769318,,0.568783,,4937.538574,
Sample,25/04/2023 13:12,23,,,12696304,12.655291,3202726,1.045,5.6232,2818.199951,2469.022937,,0.569756,,4938.045898,
Sample,25/04/2023 13:12,23,,,12696393,12.654296,3202910,1.045061,5.5726,2818.699951,2469.445567,,0.57074,,4938.891113,
Sample,25/04/2023 13:12,23,,,12696407,12.654139,3202673,1.044983,5.6139,2818.800049,2469.530175,,0.569473,,4939.060547,
Sample,25/04/2023 13:12,23,,,12696386,12.654374,3202770,1.045014,5.5782,2818.300049,2469.107545,,0.569992,,4938.215332,
Sample,25/04/2023 13:12,23,9424620,5.725423,12696507,12.653021,3202639,1.044971,5.604701,2818.899902,2469.614578,,0.569291,,4939.229004,
Sample,25/04/2023 13:12,23,,,12696349,12.654788,3202850,1.045041,5.563399,2819.800049,2470.375435,,0.570419,,4940.750977,
Sample,25/04/2023 13:12,23,,,12696301,12.655325,3202580,1.044952,5.6087,2817,2468.008666,,0.568976,,4936.01709,
Sample,25/04/2023 13:12,23,,,12696222,12.656208,3202852,1.045041,5.5776,2820.100098,2470.629055,,0.57043,,4941.258301,
Sample,25/04/2023 13:12,23,,,12695960,12.659139,3202689,1.044988,5.5664,2819,2469.699186,,0.569559,,4939.398438,
Sample,25/04/2023 13:12,23,,,12695667,12.662416,3202608,1.044961,5.603,2816.800049,2467.839656,,0.569126,,4935.679199,
Sample,25/04/2023 13:12,23,,,12695427,12.6651,3202760,1.045011,5.5603,2819.199951,2469.868197,,0.569938,,4939.736328,
Sample,25/04/2023 13:12,23,,,12695245,12.667135,3202568,1.044948,5.572,2818,2468.853926,,0.568912,,4937.708008,
Sample,25/04/2023 13:12,23,,,12695034,12.669495,3202742,1.045005,5.5728,2818.399902,2469.191948,,0.569842,,4938.383789,
Sample,25/04/2023 13:12,23,,,12694724,12.672962,3202683,1.044986,5.5728,2817.100098,2468.093275,,0.569527,,4936.186523,
Sample,25/04/2023 13:12,23,,,12694388,12.67672,3202763,1.045012,5.5462,2818,2468.853926,,0.569954,,4937.708008,
Sample,25/04/2023 13:12,23,,,12693976,12.681328,3202682,1.044986,5.5711,2818,2468.853926,,0.569521,,4937.708008,
Sample,25/04/2023 13:12,23,,,12693688,12.684549,3202823,1.045032,5.5539,2816.899902,2467.924058,,0.570275,,4935.848145,
Sample,25/04/2023 13:12,23,,,12693512,12.686518,3202749,1.045008,5.579,2814.899902,2466.233538,,0.569879,,4932.467285,
Sample,25/04/2023 13:12,23,,,12693243,12.689526,3202818,1.04503,5.5628,2814.5,2465.895517,,0.570248,,4931.791016,
Sample,25/04/2023 13:12,23,,,12692946,12.692848,3202678,1.044984,5.5638,2820.199951,2470.713457,,0.5695,,4941.426758,
Sample,25/04/2023 13:12,23,,,12692644,12.696226,3202689,1.044988,6.5444,2818.199951,2469.022937,,0.569559,,4938.045898,
Sample,25/04/2023 13:12,23,,,12692416,12.698775,3202539,1.044939,5.918,2816.300049,2467.417026,,0.568757,,4934.833984,
Sample,25/04/2023 13:12,23,,,12692299,12.700084,3202789,1.045021,5.400899,2813.399902,2464.965648,,0.570093,,4929.931152,
Sample,25/04/2023 13:12,23,,,12692299,12.700084,3202787,1.04502,5.459701,2810.399902,2462.429868,,0.570083,,4924.859863,
Sample,25/04/2023 13:12,23,9424578,5.725192,12692183,12.701381,3202786,1.04502,5.8165,2814.199951,2465.641897,,0.570077,,4931.283691,
Sample,25/04/2023 13:12,23,,,12692058,12.702779,3202617,1.044964,5.184,2809.699951,2461.838228,,0.569174,,4923.67627,
Sample,25/04/2023 13:12,23,,,12692008,12.703339,3202750,1.045008,5.5563,2816.199951,2467.332417,,0.569885,,4934.665039,
Sample,25/04/2023 13:12,23,,,12691821,12.70543,3202640,1.044972,5.5708,2816.199951,2467.332417,,0.569297,,4934.665039,
Sample,25/04/2023 13:13,23,,,12691645,12.707398,3202720,1.044998,5.5216,2816.199951,2467.332417,,0.569724,,4934.665039,
Sample,25/04/2023 13:13,23,,,12691409,12.710038,3202673,1.044983,5.5457,2816.5,2467.586036,,0.569473,,4935.171875,
Sample,25/04/2023 13:13,23,,,12691135,12.713102,3202728,1.045001,5.5172,2817.5,2468.431296,,0.569767,,4936.862793,
Sample,25/04/2023 13:13,23,,,12690785,12.717017,3202672,1.044982,5.5356,2816.899902,2467.924058,,0.569468,,4935.848145,
Sample,25/04/2023 13:13,23,,,12690446,12.720808,3202647,1.044974,5.5111,2815.899902,2467.078798,,0.569334,,4934.157715,
Sample,25/04/2023 13:13,23,,,12690131,12.724331,3202589,1.044955,5.522201,2815.899902,2467.078798,,0.569024,,4934.157715,
Sample,25/04/2023 13:13,23,,,12689876,12.727183,3202740,1.045005,5.5057,2817.800049,2468.684915,,0.569831,,4937.369629,
Sample,25/04/2023 13:13,23,,,12689658,12.729621,3202583,1.044953,5.5074,2815.300049,2466.571766,,0.568992,,4933.143555,
Sample,25/04/2023 13:13,23,,,12689569,12.730617,3202814,1.045029,5.5069,2815.800049,2466.994396,,0.570227,,4933.98877,
Sample,25/04/2023 13:13,23,,,12689510,12.731276,3202772,1.045015,5.4999,2815.199951,2466.487157,,0.570002,,4932.974121,
Sample,25/04/2023 13:13,23,,,12689348,12.733088,3202739,1.045004,5.4857,2816.399902,2467.501428,,0.569826,,4935.00293,
Sample,25/04/2023 13:13,23,,,12689093,12.73594,3202661,1.044979,5.4928,2818.5,2469.276556,,0.569409,,4938.553223,
Sample,25/04/2023 13:13,23,,,12688966,12.73736,3202693,1.044989,5.4947,2816.300049,2467.417026,,0.56958,,4934.833984,
Sample,25/04/2023 13:13,23,,,12688756,12.739709,3202828,1.045034,5.467,2817.800049,2468.684915,,0.570302,,4937.369629,
Sample,25/04/2023 13:13,23,,,12688554,12.741968,3202719,1.044998,5.4865,2817.300049,2468.262286,,0.569719,,4936.524414,
Sample,25/04/2023 13:13,23,,,12688318,12.744608,3202772,1.045015,5.4596,2817.300049,2468.262286,,0.570002,,4936.524414,
Sample,25/04/2023 13:13,23,9424496,5.724741,12688104,12.747001,3202564,1.044947,5.4656,2818.100098,2468.938535,,0.56889,,4937.876953,
Sample,25/04/2023 13:13,23,,,12687738,12.751094,3202628,1.044968,5.4719,2818.300049,2469.107545,,0.569232,,4938.215332,
Sample,25/04/2023 13:13,23,,,12687537,12.753342,3202657,1.044977,5.4411,2817.800049,2468.684915,,0.569388,,4937.369629,
Sample,25/04/2023 13:13,23,,,12687324,12.755725,3202661,1.044979,5.4572,2819.800049,2470.375435,,0.569409,,4940.750977,
Sample,25/04/2023 13:13,23,,,12687028,12.759035,3202593,1.044956,5.4493,2818.899902,2469.614578,,0.569045,,4939.229004,
Sample,25/04/2023 13:13,23,,,12686656,12.763195,3202633,1.044969,5.4779,2819.600098,2470.206425,,0.569259,,4940.413086,
Sample,25/04/2023 13:13,23,,,12686320,12.766953,3202639,1.044971,5.4489,2819.300049,2469.952805,,0.569291,,4939.905762,
Sample,25/04/2023 13:13,23,,,12685996,12.770577,3202627,1.044967,5.4615,2820.899902,2471.305097,,0.569227,,4942.610352,
Sample,25/04/2023 13:13,23,,,12685731,12.773541,3202796,1.045023,5.5105,2820.800049,2471.220695,,0.570131,,4942.441406,
Sample,25/04/2023 13:13,23,,,12685649,12.774458,3207996,1.046732,5.5018,2820.100098,2470.629055,,0.597802,,4941.258301,
Sample,25/04/2023 13:13,23,,,12685502,12.776102,3202664,1.04498,5.4899,2820.699951,2471.136087,,0.569425,,4942.271973,
Sample,25/04/2023 13:13,23,,,12685485,12.776292,3202655,1.044977,5.4787,2818.399902,2469.191948,,0.569377,,4938.383789,
Sample,25/04/2023 13:13,23,,,12685301,12.77835,3202677,1.044984,5.4701,2820.199951,2470.713457,,0.569495,,4941.426758,
Sample,25/04/2023 13:13,23,,,12685131,12.780251,3202676,1.044984,5.4613,2819.899902,2470.459837,,0.569489,,4940.919434,
Sample,25/04/2023 13:13,23,,,12684884,12.783013,3202728,1.045001,5.467299,2818.800049,2469.530175,,0.569767,,4939.060547,
Sample,25/04/2023 13:13,23,,,12684678,12.785317,3202672,1.044982,5.483399,2821.899902,2472.150357,,0.569468,,4944.300781,
Sample,25/04/2023 13:13,23,,,12684412,12.788292,3202536,1.044938,5.481,2821.199951,2471.558717,,0.56874,,4943.117676,
Sample,25/04/2023 13:13,23,,,12684238,12.790238,3202750,1.045008,5.4756,2818.699951,2469.445567,,0.569885,,4938.891113,
Sample,25/04/2023 13:13,23,,,12684062,12.792207,3202609,1.044962,5.4615,2820.899902,2471.305097,,0.569131,,4942.610352,
Sample,25/04/2023 13:13,23,,,12683784,12.795316,3202588,1.044955,5.4612,2817.699951,2468.600307,,0.569019,,4937.200684,
Sample,25/04/2023 13:13,23,9424457,5.724526,12683602,12.797351,3202664,1.04498,5.4423,2820.300049,2470.798065,,0.569425,,4941.596191,
Sample,25/04/2023 13:13,23,,,12683371,12.799935,3202620,1.044965,5.4796,2816.300049,2467.417026,,0.56919,,4934.833984,
Sample,25/04/2023 13:13,23,,,12683218,12.801646,3202694,1.04499,5.4365,2820.199951,2470.713457,,0.569585,,4941.426758,
Sample,25/04/2023 13:13,23,,,12683099,12.802977,3202559,1.044945,5.4559,2820.800049,2471.220695,,0.568864,,4942.441406,
Sample,25/04/2023 13:13,23,,,12683092,12.803055,3202734,1.045003,5.4415,2819.300049,2469.952805,,0.569799,,4939.905762,
Sample,25/04/2023 13:13,23,,,12683023,12.803827,3202564,1.044947,5.4524,2817,2468.008666,,0.56889,,4936.01709,
Sample,25/04/2023 13:13,23,,,12683043,12.803603,3202676,1.044984,5.4378,2818.399902,2469.191948,,0.569489,,4938.383789,
Sample,25/04/2023 13:13,23,,,12682970,12.804419,3202574,1.04495,5.4438,2820.5,2470.967076,,0.568944,,4941.934082,
Sample,25/04/2023 13:13,23,,,12683005,12.804028,3202530,1.044936,5.4491,2819,2469.699186,,0.568708,,4939.398438,
Sample,25/04/2023 13:13,23,,,12683102,12.802943,3202740,1.045005,5.4295,2821.399902,2471.727727,,0.569831,,4943.455566,
Sample,25/04/2023 13:13,23,,,12683222,12.801601,3202480,1.044919,5.4341,2818.199951,2469.022937,,0.568441,,4938.045898,
Sample,25/04/2023 13:13,23,,,12683239,12.801411,3202768,1.045014,5.4247,2822.100098,2472.319574,,0.569981,,4944.63916,
Sample,25/04/2023 13:13,23,,,12683226,12.801556,3202608,1.044961,5.4229,2820.199951,2470.713457,,0.569126,,4941.426758,
Sample,25/04/2023 13:13,23,,,12683257,12.80121,3202627,1.044967,5.4108,2820.899902,2471.305097,,0.569227,,4942.610352,
Sample,25/04/2023 13:13,23,,,12683081,12.803178,3202455,1.044911,5.4199,2820.699951,2471.136087,,0.568307,,4942.271973,
Sample,25/04/2023 13:13,23,,,12682765,12.806712,3202627,1.044967,5.399,2821.300049,2471.643325,,0.569227,,4943.286621,
Sample,25/04/2023 13:13,23,,,12682383,12.810984,3202606,1.044961,5.414701,2820.399902,2470.882467,,0.569115,,4941.765137,
Sample,25/04/2023 13:13,23,,,12682020,12.815044,3202622,1.044966,5.3928,2823.899902,2473.840877,,0.5692,,4947.681641,
Sample,25/04/2023 13:13,23,,,12681902,12.816364,3202463,1.044914,5.4079,2819.100098,2469.783795,,0.56835,,4939.567383,
Sample,25/04/2023 13:13,23,,,12681775,12.817784,3202531,1.044936,5.3928,2821.199951,2471.558717,,0.568714,,4943.117676,
Sample,25/04/2023 13:13,23,9424384,5.724125,12681643,12.81926,3202519,1.044932,5.3954,2821.100098,2471.474314,,0.56865,,4942.94873,
Sample,25/04/2023 13:13,23,,,12681414,12.821821,3202700,1.044991,5.395299,2821.199951,2471.558717,,0.569617,,4943.117676,
Sample,25/04/2023 13:13,23,,,12681181,12.824427,3202747,1.045007,5.3831,2823.100098,2473.164834,,0.569869,,4946.32959,
Sample,25/04/2023 13:13,23,,,12680943,12.827089,3202489,1.044922,5.3585,2821.199951,2471.558717,,0.568489,,4943.117676,
Sample,25/04/2023 13:14,23,,,12680848,12.828151,3202609,1.044962,5.4211,2820.5,2470.967076,,0.569131,,4941.934082,
Sample,25/04/2023 13:14,23,,,12680774,12.828979,3202694,1.04499,5.3687,2825.699951,2475.362386,,0.569585,,4950.724609,
Sample,25/04/2023 13:14,23,,,12680603,12.830891,3202454,1.044911,5.4057,2821.100098,2471.474314,,0.568302,,4942.94873,
Sample,25/04/2023 13:14,23,,,12680333,12.833911,3202738,1.045004,5.3798,2820.899902,2471.305097,,0.569821,,4942.610352,
Sample,25/04/2023 13:14,23,,,12680041,12.837177,3202542,1.04494,5.4131,2823.100098,2473.164834,,0.568773,,4946.32959,
Sample,25/04/2023 13:14,23,,,12680053,12.837043,3202743,1.045006,5.3964,2819.899902,2470.459837,,0.569847,,4940.919434,
Sample,25/04/2023 13:14,23,,,12679951,12.838183,3202612,1.044963,5.3868,2823.199951,2473.249236,,0.569147,,4946.498535,
Sample,25/04/2023 13:14,23,,,12680021,12.8374,3202581,1.044952,5.4157,2821.699951,2471.981347,,0.568981,,4943.962891,
Sample,25/04/2023 13:14,23,,,12679922,12.838508,3202575,1.04495,5.3877,2822.100098,2472.319574,,0.568949,,4944.63916,
Sample,25/04/2023 13:14,23,,,12679923,12.838496,3202643,1.044973,5.3994,2822.300049,2472.488585,,0.569313,,4944.977051,
Sample,25/04/2023 13:14,23,,,12680125,12.836237,3202622,1.044966,5.4074,2823.399902,2473.418247,,0.5692,,4946.836426,
Sample,25/04/2023 13:14,23,,,12679965,12.838027,3202702,1.044992,5.3957,2823,2473.080226,,0.569628,,4946.160645,
Sample,25/04/2023 13:14,23,,,12679670,12.841326,3202648,1.044974,5.4135,2823.100098,2473.164834,,0.569339,,4946.32959,
Sample,25/04/2023 13:14,23,,,12679449,12.843798,3202721,1.044998,5.3909,2826,2475.616005,,0.56973,,4951.231934,
Sample,25/04/2023 13:14,23,,,12679531,12.842881,3202652,1.044976,5.4075,2825.100098,2474.855354,,0.569361,,4949.710938,
Sample,25/04/2023 13:14,23,,,12679691,12.841091,3202777,1.045017,5.402101,2826.199951,2475.785016,,0.570029,,4951.569824,
Sample,25/04/2023 13:14,23,9424335,5.723856,12679812,12.839738,3202526,1.044934,5.4014,2824.800049,2474.601735,,0.568687,,4949.203613,
Sample,25/04/2023 13:14,23,,,12679797,12.839906,3202619,1.044965,5.3997,2824.600098,2474.432724,,0.569184,,4948.865234,
Sample,25/04/2023 13:14,23,,,12679801,12.839861,3202506,1.044928,5.3763,2824.399902,2474.263507,,0.56858,,4948.526855,
Sample,25/04/2023 13:14,23,,,12679581,12.842321,3202539,1.044939,5.4202,2827.899902,2477.221917,,0.568757,,4954.443848,
Sample,25/04/2023 13:14,23,,,12679376,12.844614,3202657,1.044977,5.3618,2828.800049,2477.982774,,0.569388,,4955.965332,
Sample,25/04/2023 13:14,23,,,12679245,12.846079,3202695,1.04499,5.3823,2828.5,2477.729155,,0.569591,,4955.458496,
Sample,25/04/2023 13:14,23,,,12678948,12.849401,3202630,1.044968,5.3838,2830.5,2479.419675,,0.569243,,4958.839355,
Sample,25/04/2023 13:14,23,,,12678752,12.851593,3202611,1.044962,5.3706,2827.5,2476.883895,,0.569142,,4953.767578,
Sample,25/04/2023 13:14,23,,,12678634,12.852912,3202680,1.044985,5.3845,2828.699951,2477.898166,,0.569511,,4955.796387,
Sample,25/04/2023 13:14,23,,,12678622,12.853047,3202530,1.044936,5.3733,2829.199951,2478.320796,,0.568708,,4956.641602,
Sample,25/04/2023 13:14,23,,,12678709,12.852074,3202549,1.044942,5.3762,2828.600098,2477.813764,,0.56881,,4955.627441,
Sample,25/04/2023 13:14,23,,,12678557,12.853774,3202575,1.04495,5.3736,2830.800049,2479.673294,,0.568949,,4959.34668,
Sample,25/04/2023 13:14,23,,,12678232,12.857408,3202432,1.044903,5.3782,2830.300049,2479.250664,,0.568184,,4958.501465,
Sample,25/04/2023 13:14,23,,,12678020,12.859779,3202516,1.044931,5.3755,2832.100098,2480.772173,,0.568634,,4961.544434,
Sample,25/04/2023 13:14,23,,,12677745,12.862855,3202590,1.044955,5.3777,2836.399902,2484.406626,,0.569029,,4968.813477,
Sample,25/04/2023 13:14,23,,,12677497,12.865628,3202406,1.044895,5.3709,2836.300049,2484.322224,,0.568045,,4968.644531,
Sample,25/04/2023 13:14,23,,,12677252,12.868368,3202631,1.044969,5.363299,2837.600098,2485.421103,,0.569249,,4970.842285,
Sample,25/04/2023 13:14,23,,,12676968,12.871545,3202602,1.044959,5.3846,2835.699951,2483.814985,,0.569093,,4967.629883,
Sample,25/04/2023 13:14,23,,,12676631,12.875314,3202542,1.04494,5.3824,2838.5,2486.181754,,0.568773,,4972.363281,
Sample,25/04/2023 13:14,23,,,12676118,12.881051,3202710,1.044995,5.3635,2836.600098,2484.575843,,0.569671,,4969.151855,
Sample,25/04/2023 13:14,23,9424276,5.723531,12675591,12.886945,3202620,1.044965,5.398,2837.5,2485.336494,,0.56919,,4970.672852,
Sample,25/04/2023 13:14,23,,,12675080,12.89266,3202531,1.044936,5.3774,2840.100098,2487.534253,,0.568714,,4975.068359,
Sample,25/04/2023 13:14,23,,,12674632,12.89767,3202450,1.044909,5.3942,2839.899902,2487.365036,,0.568281,,4974.72998,
Sample,25/04/2023 13:14,23,,,12674285,12.901551,3202498,1.044925,5.397799,2835.899902,2483.983996,,0.568537,,4967.967773,
Sample,25/04/2023 13:14,23,,,12673981,12.904951,3202521,1.044933,5.3762,2840.100098,2487.534253,,0.56866,,4975.068359,
Sample,25/04/2023 13:14,23,,,12673664,12.908496,3202650,1.044975,5.4016,2839.199951,2486.773395,,0.56935,,4973.546875,
Sample,25/04/2023 13:14,23,,,12673544,12.909838,3202583,1.044953,5.3932,2839.5,2487.027014,,0.568992,,4974.054199,
Sample,25/04/2023 13:14,23,,,12673613,12.909066,3202483,1.04492,5.3826,2839.800049,2487.280633,,0.568457,,4974.561035,
Sample,25/04/2023 13:14,23,,,12673668,12.908451,3202520,1.044932,5.3944,2840.300049,2487.703263,,0.568655,,4975.406738,
Sample,25/04/2023 13:14,23,,,12673546,12.909816,3202503,1.044927,5.3869,2839.399902,2486.942406,,0.568564,,4973.884766,
Sample,25/04/2023 13:14,23,,,12673406,12.911381,3202425,1.044901,5.3884,2842.699951,2489.731805,,0.568147,,4979.463379,
Sample,25/04/2023 13:14,23,,,12673283,12.912757,3202543,1.04494,5.4123,2844.699951,2491.422324,,0.568778,,4982.844727,
Sample,25/04/2023 13:14,23,,,12673060,12.915251,3202563,1.044946,5.3884,2844.300049,2491.084303,,0.568885,,4982.168457,
Sample,25/04/2023 13:14,23,,,12672998,12.915944,3202391,1.04489,5.3905,2840.699951,2488.041285,,0.567965,,4976.08252,
Sample,25/04/2023 13:14,23,,,12672767,12.918528,3202530,1.044936,5.4017,2843.800049,2490.661673,,0.568708,,4981.323242,
Sample,25/04/2023 13:14,23,,,12672668,12.919635,3202480,1.044919,5.3695,2844.600098,2491.337922,,0.568441,,4982.675781,
Sample,25/04/2023 13:14,23,,,12672523,12.921257,3202629,1.044968,5.4214,2845.600098,2492.183182,,0.569238,,4984.366211,
Sample,25/04/2023 13:14,23,,,12672550,12.920955,3202609,1.044962,5.3716,2848.199951,2494.380734,,0.569131,,4988.76123,
Sample,25/04/2023 13:14,23,,,12672871,12.917365,3202362,1.04488,5.3411,2852.899902,2498.353414,,0.56781,,4996.707031,
Sample,25/04/2023 13:14,23,,,12673213,12.91354,3202541,1.044939,5.3751,2858.5,2503.086952,,0.568767,,5006.173828,
Sample,25/04/2023 13:14,23,9424229,5.723273,12673234,12.913305,3202344,1.044874,5.3505,2860.800049,2505.031091,,0.567713,,5010.062012,
Sample,25/04/2023 13:14,23,,,12673148,12.914267,3202414,1.044897,5.2831,2854.800049,2499.959532,,0.568088,,4999.918945,
Sample,25/04/2023 13:14,23,,,12673029,12.915598,3202417,1.044898,5.1753,2847.800049,2494.042713,,0.568104,,4988.085449,
Sample,25/04/2023 13:14,23,,,12672695,12.919333,3202382,1.044887,5.1494,2845.899902,2492.436595,,0.567917,,4984.873047,
Sample,25/04/2023 13:15,23,,,12672267,12.92412,3202476,1.044918,5.1841,2847.100098,2493.451072,,0.56842,,4986.902344,
Sample,25/04/2023 13:15,23,,,12671768,12.9297,3202385,1.044888,1.5689,2847.199951,2493.535474,,0.567933,,4987.070801,
Sample,25/04/2023 13:15,23,,,12671226,12.935762,3202421,1.0449,0.0315,2848.800049,2494.887973,,0.568125,,4989.775879,
Sample,25/04/2023 13:15,23,,,12671005,12.938234,3202368,1.044882,0.0459,2847,2493.366463,,0.567842,,4986.73291,
Sample,25/04/2023 13:15,23,,,12670605,12.942707,3202548,1.044942,0.0429,2852,2497.592763,,0.568805,,4995.185547,
Sample,25/04/2023 13:15,23,,,12670119,12.948142,3202664,1.04498,0.1298,2843,2489.985424,,0.569425,,4979.970703,
